0.00797504733862904,-0.00016065094069630693,0
0.007976089213073608,-0.00016069438022505106,20000000
0.007977131079517804,-0.0001607378252739706,40000000
0.007978172938043347,-0.00016078127640487303,60000000
0.007979214891339369,-0.00016082473669618447,80000000
0.007980256739102064,-0.00016086819876329496,100000000
0.007981298579274512,-0.00016091166650391742,120000000
0.007982340410445831,-0.00016095513916247956,140000000
0.007983382234750662,-0.0001609986179293514,160000000
0.007984424050167839,-0.00016104210214725495,180000000
0.007985465856788374,-0.00016108559195265328,200000000
0.00798650765591089,-0.00016112908722231776,220000000
0.00798754941221364,-0.00016117258616793828,240000000
0.007988591190357247,-0.00016121609221173748,260000000
0.007989632960889205,-0.000161259603873508,280000000
0.007990674722581144,-0.00016130312109885377,300000000
0.007991716478111248,-0.0001613466438182396,320000000
0.00799275822744129,-0.00016139017255194902,340000000
0.007993800039729245,-0.00016143371034739077,360000000
0.007994841776024851,-0.0001614772502903331,380000000
0.00799588350260146,-0.00016152079575003372,400000000
0.007996925221972019,-0.00016156434706722595,420000000
0.007997966935040297,-0.00016160790334666288,440000000
0.007999008641223616,-0.00016165146522269022,460000000
0.008000050352516008,-0.00016169503440372304,480000000
0.008001092012605722,-0.00016173860718704264,500000000
0.008002133669351772,-0.00016178218532139914,520000000
0.008003175341332136,-0.00016182576975933054,540000000
0.008004217003448125,-0.0001618693597077792,560000000
0.008005258655791998,-0.00016191295456733872,580000000
0.00800630029708809,-0.0001619565557589474,600000000
0.008007341930176192,-0.00016200016250630524,620000000
0.00800838355380728,-0.0001620437744281666,640000000
0.02341355633221743,-0.0008090224343342117,660000000
0.02461596413346815,-0.0008663948031241472,680000000
0.025830971854043292,-0.0009294986453037531,700000000
0.027058547043044535,-0.000998554669386828,720000000
0.02829860418998501,-0.0010745859944811473,740000000
0.029551029526620153,-0.0011588194959151277,760000000
0.13906303548729396,-0.006588864100094655,780000000
0.1485393077178088,-0.007368427025592292,800000000
0.1581072279140566,-0.008252921282676892,820000000
0.1677625792870677,-0.009273530967158536,840000000
0.1774997660483867,-0.010462981750001394,860000000
0.3135993537926843,-0.02062384353263633,880000000
0.3328354456161081,-0.023673256708748733,900000000
0.3522150943651935,-0.027082320085907163,920000000
0.37174026660292897,-0.030811569512059985,940000000
0.39139524954712757,-0.03491616321953082,960000000
0.41116830893242823,-0.039421726199931964,980000000
0.4882943223970377,-0.05126929264445746,0
0.5125169727884065,-0.057676918956315555,20000000
0.5368597186304361,-0.06458232071710417,40000000
0.5613118121557276,-0.07199388925578419,60000000
0.585862943040164,-0.0799173968006576,80000000
0.6105042671607059,-0.08835375606755756,100000000
0.635226356595498,-0.09730552970375313,120000000
0.6840697707781064,-0.11186889507368568,140000000
0.7106463971796014,-0.12255044796907416,160000000
0.7372815526191737,-0.13379120808835562,180000000
0.7639647897835964,-0.14559405762684113,200000000
0.7906852186276414,-0.15796254272762597,220000000
0.817431322384361,-0.1709011645962012,240000000
0.8490022268770392,-0.18590851781703002,260000000
0.8761090680247435,-0.200180061640467,280000000
0.9032053994217528,-0.21504417043972987,300000000
0.9302791296582043,-0.23050390491047176,320000000
0.9573163186493172,-0.24656539476665412,340000000
0.984303278453906,-0.26323313608514964,360000000
1.0060173183848948,-0.2782911640733939,380000000
1.032490136672371,-0.29593935950454026,400000000
1.0588685158251943,-0.3142007491291711,420000000
1.0851361371269603,-0.33308150209003584,440000000
1.1112785120126594,-0.35258431209731905,460000000
1.137282150433574,-0.37271013304654815,480000000
1.1568577447836428,-0.38993506386162896,500000000
1.1821024450554296,-0.4109411333515968,520000000
1.2071712007665942,-0.43255768690102386,540000000
1.2320522611190117,-0.45478275780657795,560000000
1.2567346926537508,-0.47761342983792937,580000000
1.281207524473503,-0.5010466280545754,600000000
1.3054596396365352,-0.5250795180109339,620000000
1.311911687087731,-0.5368402901643899,640000000
1.334584337817938,-0.5608772039494907,660000000
1.35702562465888,-0.5854605498925528,680000000
1.379238286133781,-0.6105762921494419,700000000
1.4012192285371716,-0.6362162589351885,720000000
1.4065480618387518,-0.6480159376123532,740000000
1.4240712055169844,-0.6707825725547599,760000000
1.441525567208087,-0.6940458550625643,780000000
1.4610827077136914,-0.7199011425769739,800000000
1.480317062540402,-0.7462686601550574,820000000
1.4993358836870405,-0.7730608168181146,840000000
1.5180615217680133,-0.8003244882894845,860000000
1.536412170816315,-0.8281045436142318,880000000
1.5502824464042806,-0.8513685663261433,900000000
1.5677738514814985,-0.8795491153103336,920000000
1.5849884361413917,-0.9081481872673679,940000000
1.6018488118299097,-0.9372035590416934,960000000
1.6182795432498256,-0.9667476982983503,980000000
1.6342695734703376,-0.9967737584348589,0
1.6402576337474364,-1.012652066604132,20000000
1.654987614767042,-1.0421416186388521,40000000
1.6693577255380552,-1.0720264754632984,60000000
1.6832907007595699,-1.1023341405722165,80000000
1.6967567679941298,-1.1330669653885337,100000000
1.7097443998179513,-1.1642180996882965,120000000
1.7222429190337178,-1.1957802475607224,140000000
1.7262114368338513,-1.2116629753850938,160000000
1.7352725449520578,-1.2379402673749225,180000000
1.7460360562578865,-1.2687506225280971,200000000
1.7563091596878262,-1.2999136602678152,220000000
1.766066214171726,-1.3314267160984665,240000000
1.7753854211044435,-1.3632557501125981,260000000
1.784330558150001,-1.3953750262290983,280000000
1.788294937181819,-1.4156825103635253,300000000
1.796040126082323,-1.4474105187762012,320000000
1.8032808057953766,-1.4794267816718631,340000000
1.810151232401663,-1.5116934149808177,360000000
1.8165916198817122,-1.5442170426429833,380000000
1.822494740816403,-1.5770103179875905,400000000
1.8256963261590196,-1.6021142217863562,420000000
1.8304779256531172,-1.6347593930443722,440000000
1.834918646245189,-1.667612205139275,460000000
1.8388990403801415,-1.7006832045398204,480000000
1.8423332888373902,-1.7339743045899698,500000000
1.8451881525338474,-1.767478764076866,520000000
1.8474550297302814,-1.8011866067629707,540000000
1.845948670299926,-1.8158242740319361,560000000
1.8470403629437167,-1.8484736243941953,580000000
1.8477554963174887,-1.8812762569087036,600000000
1.84799429659411,-1.9142286992549928,620000000
1.8477043673960147,-1.9473235732172633,640000000
1.84681742434958,-1.9805507459588672,660000000
1.8453163260118595,-2.0138988828342836,680000000
1.8421644075449133,-2.03061987860386,700000000
1.8395040629155226,-2.0629858714186393,720000000
1.8362910931026388,-2.0954325910995446,740000000
1.8326629041014841,-2.1279665399814016,760000000
1.828517118173058,-2.1605698687949983,780000000
1.8240564946206363,-2.181013123886226,800000000
1.8190906312696642,-2.209130267395928,820000000
1.8136105807543796,-2.2377385570523867,840000000
1.8074708359927487,-2.2690838680748726,860000000
1.80075402729146,-2.3004282315671776,880000000
1.793632472753547,-2.3318010390924124,900000000
1.7861222545658302,-2.363201327330069,920000000
1.7781466136604303,-2.3946053563424297,940000000
1.7708492218902812,-2.418119867852282,960000000
1.7619421064822678,-2.448841315405849,980000000
1.7524601675092741,-2.4795033207612525,0
1.7423954233153462,-2.510092747436143,20000000
1.7317409953125966,-2.5405962527423633,40000000
1.720646396235056,-2.57105735339012,60000000
1.7111899568327873,-2.5933536512237914,80000000
1.6993299452757882,-2.6230255974083967,100000000
1.6869142192485183,-2.6525784789408955,120000000
1.6739090140066166,-2.681986838869985,140000000
1.6603205325099377,-2.711241261097174,160000000
1.6461513712049196,-2.7403308723444053,180000000
1.6342762427472515,-2.7614770595483193,200000000
1.6194498388441982,-2.7897151840463357,220000000
1.6041669516032986,-2.8178153235649757,240000000
1.588394938707962,-2.84575123294665,260000000
1.5720866812737708,-2.8734859650925224,280000000
1.5552363090828816,-2.901004282194673,300000000
1.5400907353532494,-2.9235932379165903,320000000
1.522399506434306,-2.9502976707732382,340000000
1.504306905419186,-2.976839399636895,360000000
1.4858251121935335,-3.003220230611627,380000000
1.4668662207972418,-3.0293700745379866,400000000
1.4473917075119447,-3.0552495889679983,420000000
1.4275283786597959,-3.080944218024187,440000000
1.4131837190123095,-3.096709087864614,460000000
1.3929113707552303,-3.12126514370214,480000000
1.372287199785896,-3.1456316720228137,500000000
